week_start,year,week_number,region_code,region_name,patch_code,available_engineers,capacity_jobs,demand_jobs,gap_jobs,utilisation_pct,rag_status,is_forecast
2025-07-14,2025,29,NE,North East,NE-P1,5,67,86,-19,128.4,Red,0
2025-07-14,2025,29,NE,North East,NE-P2,6,83,66,17,79.5,Amber,0
2025-07-14,2025,29,NE,North East,NE-P3,4,55,80,-25,145.5,Red,0
2025-07-14,2025,29,NE,North East,NE-P4,5,55,67,-12,121.8,Red,0
2025-07-14,2025,29,NE,North East,NE-P5,4,59,66,-7,111.9,Red,0
2025-07-14,2025,29,NW,North West,NW-P1,6,81,73,8,90.1,Red,0
2025-07-14,2025,29,NW,North West,NW-P2,6,78,75,3,96.2,Red,0
2025-07-14,2025,29,NW,North West,NW-P3,5,68,84,-16,123.5,Red,0
2025-07-14,2025,29,NW,North West,NW-P4,5,74,81,-7,109.5,Red,0
2025-07-14,2025,29,NW,North West,NW-P5,6,71,94,-23,132.4,Red,0
2025-07-14,2025,29,NW,North West,NW-P6,6,83,78,5,94.0,Red,0
2025-07-14,2025,29,SCO,Scotland,SCO-P1,6,84,88,-4,104.8,Red,0
2025-07-14,2025,29,SCO,Scotland,SCO-P2,6,83,89,-6,107.2,Red,0
2025-07-14,2025,29,SCO,Scotland,SCO-P3,5,74,92,-18,124.3,Red,0
2025-07-14,2025,29,SCO,Scotland,SCO-P4,5,68,87,-19,127.9,Red,0
2025-07-14,2025,29,SE,South East,SE-P1,7,92,88,4,95.7,Red,0
2025-07-14,2025,29,SE,South East,SE-P2,6,70,95,-25,135.7,Red,0
2025-07-14,2025,29,SE,South East,SE-P3,6,72,78,-6,108.3,Red,0
2025-07-14,2025,29,SE,South East,SE-P4,6,66,88,-22,133.3,Red,0
2025-07-14,2025,29,SE,South East,SE-P5,5,78,93,-15,119.2,Red,0
2025-07-14,2025,29,SE,South East,SE-P6,5,66,98,-32,148.5,Red,0
2025-07-14,2025,29,SE,South East,SE-P7,6,81,73,8,90.1,Red,0
2025-07-14,2025,29,SE,South East,SE-P8,6,94,66,28,70.2,Green,0
2025-07-14,2025,29,SW,South West,SW-P1,5,58,74,-16,127.6,Red,0
2025-07-14,2025,29,SW,South West,SW-P2,5,64,87,-23,135.9,Red,0
2025-07-14,2025,29,SW,South West,SW-P3,5,71,82,-11,115.5,Red,0
2025-07-14,2025,29,SW,South West,SW-P4,5,66,74,-8,112.1,Red,0
2025-07-14,2025,29,WAL,Wales,WAL-P1,7,86,73,13,84.9,Amber,0
2025-07-14,2025,29,WAL,Wales,WAL-P2,7,85,99,-14,116.5,Red,0
2025-07-14,2025,29,WAL,Wales,WAL-P3,4,52,86,-34,165.4,Red,0
2025-07-14,2025,29,YRK,Yorkshire,YRK-P1,6,72,95,-23,131.9,Red,0
2025-07-14,2025,29,YRK,Yorkshire,YRK-P2,6,83,73,10,88.0,Amber,0
2025-07-14,2025,29,YRK,Yorkshire,YRK-P3,5,62,87,-25,140.3,Red,0
2025-07-14,2025,29,YRK,Yorkshire,YRK-P4,7,82,99,-17,120.7,Red,0
2025-07-14,2025,29,YRK,Yorkshire,YRK-P5,6,77,96,-19,124.7,Red,0
2025-07-21,2025,30,MID,Midlands,MID-P1,6,74,78,-4,105.4,Red,0
2025-07-21,2025,30,MID,Midlands,MID-P2,6,69,83,-14,120.3,Red,0
2025-07-21,2025,30,MID,Midlands,MID-P3,6,76,76,0,100.0,Red,0
2025-07-21,2025,30,MID,Midlands,MID-P4,6,92,95,-3,103.3,Red,0
2025-07-21,2025,30,MID,Midlands,MID-P5,6,73,92,-19,126.0,Red,0
2025-07-21,2025,30,MID,Midlands,MID-P6,5,70,103,-33,147.1,Red,0
2025-07-21,2025,30,MID,Midlands,MID-P7,5,70,80,-10,114.3,Red,0
2025-07-21,2025,30,NE,North East,NE-P1,6,78,60,18,76.9,Amber,0
2025-07-21,2025,30,NE,North East,NE-P2,6,77,77,0,100.0,Red,0
2025-07-21,2025,30,NE,North East,NE-P3,5,67,66,1,98.5,Red,0
2025-07-21,2025,30,NE,North East,NE-P4,4,48,94,-46,195.8,Red,0
2025-07-21,2025,30,NE,North East,NE-P5,4,55,70,-15,127.3,Red,0
2025-07-21,2025,30,NW,North West,NW-P1,7,94,78,16,83.0,Amber,0
2025-07-21,2025,30,NW,North West,NW-P2,6,74,98,-24,132.4,Red,0
2025-07-21,2025,30,NW,North West,NW-P3,5,70,66,4,94.3,Red,0
2025-07-21,2025,30,NW,North West,NW-P4,6,81,67,14,82.7,Amber,0
2025-07-21,2025,30,NW,North West,NW-P5,6,69,97,-28,140.6,Red,0
2025-07-21,2025,30,NW,North West,NW-P6,4,58,95,-37,163.8,Red,0
2025-07-21,2025,30,SCO,Scotland,SCO-P1,6,76,100,-24,131.6,Red,0
2025-07-21,2025,30,SCO,Scotland,SCO-P2,6,89,76,13,85.4,Amber,0
2025-07-21,2025,30,SCO,Scotland,SCO-P3,5,77,81,-4,105.2,Red,0
2025-07-21,2025,30,SCO,Scotland,SCO-P4,5,58,89,-31,153.4,Red,0
2025-07-21,2025,30,SE,South East,SE-P1,6,76,98,-22,128.9,Red,0
2025-07-21,2025,30,SE,South East,SE-P2,5,61,82,-21,134.4,Red,0
2025-07-21,2025,30,SE,South East,SE-P3,6,72,100,-28,138.9,Red,0
2025-07-21,2025,30,SE,South East,SE-P4,6,70,81,-11,115.7,Red,0
2025-07-21,2025,30,SE,South East,SE-P5,5,74,89,-15,120.3,Red,0
2025-07-21,2025,30,SE,South East,SE-P6,5,62,62,0,100.0,Red,0
2025-07-21,2025,30,SE,South East,SE-P7,5,69,73,-4,105.8,Red,0
2025-07-21,2025,30,SE,South East,SE-P8,5,91,84,7,92.3,Red,0
2025-07-21,2025,30,SW,South West,SW-P1,6,81,98,-17,121.0,Red,0
2025-07-21,2025,30,SW,South West,SW-P2,5,64,78,-14,121.9,Red,0
2025-07-21,2025,30,SW,South West,SW-P3,6,83,74,9,89.2,Amber,0
2025-07-21,2025,30,SW,South West,SW-P4,5,66,78,-12,118.2,Red,0
2025-07-21,2025,30,WAL,Wales,WAL-P1,6,78,81,-3,103.8,Red,0
2025-07-21,2025,30,WAL,Wales,WAL-P2,7,84,98,-14,116.7,Red,0
2025-07-21,2025,30,WAL,Wales,WAL-P3,5,67,94,-27,140.3,Red,0
2025-07-21,2025,30,YRK,Yorkshire,YRK-P1,6,76,90,-14,118.4,Red,0
2025-07-21,2025,30,YRK,Yorkshire,YRK-P2,6,81,101,-20,124.7,Red,0
2025-07-21,2025,30,YRK,Yorkshire,YRK-P3,6,78,97,-19,124.4,Red,0
2025-07-21,2025,30,YRK,Yorkshire,YRK-P4,6,69,102,-33,147.8,Red,0
2025-07-21,2025,30,YRK,Yorkshire,YRK-P5,5,76,81,-5,106.6,Red,0
2025-07-28,2025,31,MID,Midlands,MID-P1,7,76,97,-21,127.6,Red,0
2025-07-28,2025,31,MID,Midlands,MID-P2,5,64,77,-13,120.3,Red,0
2025-07-28,2025,31,MID,Midlands,MID-P3,5,71,97,-26,136.6,Red,0
2025-07-28,2025,31,MID,Midlands,MID-P4,6,88,75,13,85.2,Amber,0
2025-07-28,2025,31,MID,Midlands,MID-P5,5,64,94,-30,146.9,Red,0
2025-07-28,2025,31,MID,Midlands,MID-P6,5,74,91,-17,123.0,Red,0
2025-07-28,2025,31,MID,Midlands,MID-P7,4,62,86,-24,138.7,Red,0
2025-07-28,2025,31,NE,North East,NE-P1,5,69,88,-19,127.5,Red,0
2025-07-28,2025,31,NE,North East,NE-P2,5,68,86,-18,126.5,Red,0
2025-07-28,2025,31,NE,North East,NE-P3,5,69,68,1,98.6,Red,0
2025-07-28,2025,31,NE,North East,NE-P4,4,48,70,-22,145.8,Red,0
2025-07-28,2025,31,NE,North East,NE-P5,4,51,74,-23,145.1,Red,0
2025-07-28,2025,31,NW,North West,NW-P1,6,81,93,-12,114.8,Red,0
2025-07-28,2025,31,NW,North West,NW-P2,6,70,96,-26,137.1,Red,0
2025-07-28,2025,31,NW,North West,NW-P3,5,72,78,-6,108.3,Red,0
2025-07-28,2025,31,NW,North West,NW-P4,5,76,91,-15,119.7,Red,0
2025-07-28,2025,31,NW,North West,NW-P5,6,68,96,-28,141.2,Red,0
2025-07-28,2025,31,NW,North West,NW-P6,6,81,84,-3,103.7,Red,0
2025-07-28,2025,31,SCO,Scotland,SCO-P1,6,80,110,-30,137.5,Red,0
2025-07-28,2025,31,SCO,Scotland,SCO-P2,6,87,87,0,100.0,Red,0
2025-07-28,2025,31,SCO,Scotland,SCO-P3,5,72,77,-5,106.9,Red,0
2025-07-28,2025,31,SCO,Scotland,SCO-P4,6,72,105,-33,145.8,Red,0
2025-07-28,2025,31,SE,South East,SE-P1,5,76,90,-14,118.4,Red,0
2025-07-28,2025,31,SE,South East,SE-P2,6,70,80,-10,114.3,Red,0
2025-07-28,2025,31,SE,South East,SE-P3,6,73,78,-5,106.8,Red,0
2025-07-28,2025,31,SE,South East,SE-P4,6,70,85,-15,121.4,Red,0
2025-07-28,2025,31,SE,South East,SE-P5,6,89,84,5,94.4,Red,0
2025-07-28,2025,31,SE,South East,SE-P6,5,67,93,-26,138.8,Red,0
2025-07-28,2025,31,SE,South East,SE-P7,4,58,75,-17,129.3,Red,0
2025-07-28,2025,31,SE,South East,SE-P8,5,87,103,-16,118.4,Red,0
2025-07-28,2025,31,SW,South West,SW-P1,5,65,87,-22,133.8,Red,0
2025-07-28,2025,31,SW,South West,SW-P2,5,56,82,-26,146.4,Red,0
2025-07-28,2025,31,SW,South West,SW-P3,5,74,77,-3,104.1,Red,0
2025-07-28,2025,31,SW,South West,SW-P4,6,75,84,-9,112.0,Red,0
2025-07-28,2025,31,WAL,Wales,WAL-P1,5,69,89,-20,129.0,Red,0
2025-07-28,2025,31,WAL,Wales,WAL-P2,6,79,85,-6,107.6,Red,0
2025-07-28,2025,31,WAL,Wales,WAL-P3,5,74,90,-16,121.6,Red,0
2025-07-28,2025,31,YRK,Yorkshire,YRK-P1,6,85,89,-4,104.7,Red,0
2025-07-28,2025,31,YRK,Yorkshire,YRK-P2,6,90,97,-7,107.8,Red,0
2025-07-28,2025,31,YRK,Yorkshire,YRK-P3,5,67,104,-37,155.2,Red,0
2025-07-28,2025,31,YRK,Yorkshire,YRK-P4,6,71,83,-12,116.9,Red,0
2025-07-28,2025,31,YRK,Yorkshire,YRK-P5,5,70,103,-33,147.1,Red,0
2025-08-04,2025,32,MID,Midlands,MID-P1,6,72,96,-24,133.3,Red,0
2025-08-04,2025,32,MID,Midlands,MID-P2,6,71,95,-24,133.8,Red,0
2025-08-04,2025,32,MID,Midlands,MID-P3,6,76,71,5,93.4,Red,0
2025-08-04,2025,32,MID,Midlands,MID-P4,6,93,84,9,90.3,Red,0
2025-08-04,2025,32,MID,Midlands,MID-P5,5,66,102,-36,154.5,Red,0
2025-08-04,2025,32,MID,Midlands,MID-P6,6,81,87,-6,107.4,Red,0
2025-08-04,2025,32,MID,Midlands,MID-P7,5,77,99,-22,128.6,Red,0
2025-08-04,2025,32,NE,North East,NE-P1,5,68,74,-6,108.8,Red,0
2025-08-04,2025,32,NE,North East,NE-P2,4,58,60,-2,103.4,Red,0
2025-08-04,2025,32,NE,North East,NE-P3,5,62,73,-11,117.7,Red,0
2025-08-04,2025,32,NE,North East,NE-P4,4,50,72,-22,144.0,Red,0
2025-08-04,2025,32,NE,North East,NE-P5,4,59,82,-23,139.0,Red,0
2025-08-04,2025,32,NW,North West,NW-P1,6,74,74,0,100.0,Red,0
2025-08-04,2025,32,NW,North West,NW-P2,6,76,84,-8,110.5,Red,0
2025-08-04,2025,32,NW,North West,NW-P3,5,76,86,-10,113.2,Red,0
2025-08-04,2025,32,NW,North West,NW-P4,5,78,89,-11,114.1,Red,0
2025-08-04,2025,32,NW,North West,NW-P5,5,64,98,-34,153.1,Red,0
2025-08-04,2025,32,NW,North West,NW-P6,5,63,96,-33,152.4,Red,0
2025-08-04,2025,32,SCO,Scotland,SCO-P1,7,85,81,4,95.3,Red,0
2025-08-04,2025,32,SCO,Scotland,SCO-P2,6,84,90,-6,107.1,Red,0
2025-08-04,2025,32,SCO,Scotland,SCO-P3,4,68,97,-29,142.6,Red,0
2025-08-04,2025,32,SCO,Scotland,SCO-P4,4,56,94,-38,167.9,Red,0
2025-08-04,2025,32,SE,South East,SE-P1,5,73,84,-11,115.1,Red,0
2025-08-04,2025,32,SE,South East,SE-P2,6,67,76,-9,113.4,Red,0
2025-08-04,2025,32,SE,South East,SE-P3,6,66,70,-4,106.1,Red,0
2025-08-04,2025,32,SE,South East,SE-P4,6,68,100,-32,147.1,Red,0
2025-08-04,2025,32,SE,South East,SE-P5,4,64,106,-42,165.6,Red,0
2025-08-04,2025,32,SE,South East,SE-P6,6,76,94,-18,123.7,Red,0
2025-08-04,2025,32,SE,South East,SE-P7,5,68,92,-24,135.3,Red,0
2025-08-04,2025,32,SE,South East,SE-P8,6,97,114,-17,117.5,Red,0
2025-08-04,2025,32,SW,South West,SW-P1,5,66,86,-20,130.3,Red,0
2025-08-04,2025,32,SW,South West,SW-P2,6,76,77,-1,101.3,Red,0
2025-08-04,2025,32,SW,South West,SW-P3,5,73,94,-21,128.8,Red,0
2025-08-04,2025,32,SW,South West,SW-P4,5,66,85,-19,128.8,Red,0
2025-08-04,2025,32,WAL,Wales,WAL-P1,6,83,102,-19,122.9,Red,0
2025-08-04,2025,32,WAL,Wales,WAL-P2,6,80,83,-3,103.8,Red,0
2025-08-04,2025,32,WAL,Wales,WAL-P3,5,66,91,-25,137.9,Red,0
2025-08-04,2025,32,YRK,Yorkshire,YRK-P1,6,75,97,-22,129.3,Red,0
2025-08-04,2025,32,YRK,Yorkshire,YRK-P2,7,95,83,12,87.4,Amber,0
2025-08-04,2025,32,YRK,Yorkshire,YRK-P3,6,81,98,-17,121.0,Red,0
2025-08-04,2025,32,YRK,Yorkshire,YRK-P4,6,78,99,-21,126.9,Red,0
2025-08-04,2025,32,YRK,Yorkshire,YRK-P5,4,63,102,-39,161.9,Red,0
2025-08-11,2025,33,MID,Midlands,MID-P1,5,52,91,-39,175.0,Red,0
2025-08-11,2025,33,MID,Midlands,MID-P2,6,80,94,-14,117.5,Red,0
2025-08-11,2025,33,MID,Midlands,MID-P3,6,81,101,-20,124.7,Red,0
2025-08-11,2025,33,MID,Midlands,MID-P4,7,96,88,8,91.7,Red,0
2025-08-11,2025,33,MID,Midlands,MID-P5,6,72,85,-13,118.1,Red,0
2025-08-11,2025,33,MID,Midlands,MID-P6,5,64,88,-24,137.5,Red,0
2025-08-11,2025,33,MID,Midlands,MID-P7,5,76,80,-4,105.3,Red,0
2025-08-11,2025,33,NE,North East,NE-P1,5,68,80,-12,117.6,Red,0
2025-08-11,2025,33,NE,North East,NE-P2,6,80,74,6,92.5,Red,0
2025-08-11,2025,33,NE,North East,NE-P3,5,62,86,-24,138.7,Red,0
2025-08-11,2025,33,NE,North East,NE-P4,5,52,79,-27,151.9,Red,0
2025-08-11,2025,33,NE,North East,NE-P5,4,47,86,-39,183.0,Red,0
2025-08-11,2025,33,NW,North West,NW-P1,5,70,92,-22,131.4,Red,0
2025-08-11,2025,33,NW,North West,NW-P2,6,81,90,-9,111.1,Red,0
2025-08-11,2025,33,NW,North West,NW-P3,6,79,79,0,100.0,Red,0
2025-08-11,2025,33,NW,North West,NW-P4,6,89,74,15,83.1,Amber,0
2025-08-11,2025,33,NW,North West,NW-P5,5,61,91,-30,149.2,Red,0
2025-08-11,2025,33,NW,North West,NW-P6,5,75,96,-21,128.0,Red,0
2025-08-11,2025,33,SCO,Scotland,SCO-P1,6,77,86,-9,111.7,Red,0
2025-08-11,2025,33,SCO,Scotland,SCO-P2,5,70,89,-19,127.1,Red,0
2025-08-11,2025,33,SCO,Scotland,SCO-P3,6,89,106,-17,119.1,Red,0
2025-08-11,2025,33,SCO,Scotland,SCO-P4,6,71,92,-21,129.6,Red,0
2025-08-11,2025,33,SE,South East,SE-P1,6,83,94,-11,113.3,Red,0
2025-08-11,2025,33,SE,South East,SE-P2,6,62,83,-21,133.9,Red,0
2025-08-11,2025,33,SE,South East,SE-P3,5,64,102,-38,159.4,Red,0
2025-08-11,2025,33,SE,South East,SE-P4,6,66,91,-25,137.9,Red,0
2025-08-11,2025,33,SE,South East,SE-P5,6,90,110,-20,122.2,Red,0
2025-08-11,2025,33,SE,South East,SE-P6,4,57,78,-21,136.8,Red,0
2025-08-11,2025,33,SE,South East,SE-P7,5,72,93,-21,129.2,Red,0
2025-08-11,2025,33,SE,South East,SE-P8,5,77,84,-7,109.1,Red,0
2025-08-11,2025,33,SW,South West,SW-P1,5,66,88,-22,133.3,Red,0
2025-08-11,2025,33,SW,South West,SW-P2,5,66,83,-17,125.8,Red,0
2025-08-11,2025,33,SW,South West,SW-P3,5,72,81,-9,112.5,Red,0
2025-08-11,2025,33,SW,South West,SW-P4,5,70,92,-22,131.4,Red,0
2025-08-11,2025,33,WAL,Wales,WAL-P1,6,78,101,-23,129.5,Red,0
2025-08-11,2025,33,WAL,Wales,WAL-P2,7,83,90,-7,108.4,Red,0
2025-08-11,2025,33,WAL,Wales,WAL-P3,6,87,100,-13,114.9,Red,0
2025-08-11,2025,33,YRK,Yorkshire,YRK-P1,6,81,87,-6,107.4,Red,0
2025-08-11,2025,33,YRK,Yorkshire,YRK-P2,6,88,108,-20,122.7,Red,0
2025-08-11,2025,33,YRK,Yorkshire,YRK-P3,7,86,98,-12,114.0,Red,0
2025-08-11,2025,33,YRK,Yorkshire,YRK-P4,6,76,106,-30,139.5,Red,0
2025-08-11,2025,33,YRK,Yorkshire,YRK-P5,5,69,96,-27,139.1,Red,0
2025-08-18,2025,34,MID,Midlands,MID-P1,6,72,84,-12,116.7,Red,0
2025-08-18,2025,34,MID,Midlands,MID-P2,6,78,93,-15,119.2,Red,0
2025-08-18,2025,34,MID,Midlands,MID-P3,6,82,91,-9,111.0,Red,0
2025-08-18,2025,34,MID,Midlands,MID-P4,6,81,104,-23,128.4,Red,0
2025-08-18,2025,34,MID,Midlands,MID-P5,6,66,85,-19,128.8,Red,0
2025-08-18,2025,34,MID,Midlands,MID-P6,5,72,98,-26,136.1,Red,0
2025-08-18,2025,34,MID,Midlands,MID-P7,5,71,86,-15,121.1,Red,0
2025-08-18,2025,34,NE,North East,NE-P1,5,67,65,2,97.0,Red,0
2025-08-18,2025,34,NE,North East,NE-P2,6,77,70,7,90.9,Red,0
2025-08-18,2025,34,NE,North East,NE-P3,5,61,79,-18,129.5,Red,0
2025-08-18,2025,34,NE,North East,NE-P4,5,52,85,-33,163.5,Red,0
2025-08-18,2025,34,NE,North East,NE-P5,5,60,80,-20,133.3,Red,0
2025-08-18,2025,34,NW,North West,NW-P1,6,75,92,-17,122.7,Red,0
2025-08-18,2025,34,NW,North West,NW-P2,6,75,73,2,97.3,Red,0
2025-08-18,2025,34,NW,North West,NW-P3,6,79,93,-14,117.7,Red,0
2025-08-18,2025,34,NW,North West,NW-P4,6,83,78,5,94.0,Red,0
2025-08-18,2025,34,NW,North West,NW-P5,6,67,98,-31,146.3,Red,0
2025-08-18,2025,34,NW,North West,NW-P6,6,80,93,-13,116.3,Red,0
2025-08-18,2025,34,SCO,Scotland,SCO-P1,6,78,107,-29,137.2,Red,0
2025-08-18,2025,34,SCO,Scotland,SCO-P2,5,74,107,-33,144.6,Red,0
2025-08-18,2025,34,SCO,Scotland,SCO-P3,5,74,97,-23,131.1,Red,0
2025-08-18,2025,34,SCO,Scotland,SCO-P4,6,73,83,-10,113.7,Red,0
2025-08-18,2025,34,SE,South East,SE-P1,5,64,95,-31,148.4,Red,0
2025-08-18,2025,34,SE,South East,SE-P2,5,60,92,-32,153.3,Red,0
2025-08-18,2025,34,SE,South East,SE-P3,6,69,82,-13,118.8,Red,0
2025-08-18,2025,34,SE,South East,SE-P4,7,79,101,-22,127.8,Red,0
2025-08-18,2025,34,SE,South East,SE-P5,6,81,89,-8,109.9,Red,0
2025-08-18,2025,34,SE,South East,SE-P6,4,55,79,-24,143.6,Red,0
2025-08-18,2025,34,SE,South East,SE-P7,5,68,102,-34,150.0,Red,0
2025-08-18,2025,34,SE,South East,SE-P8,6,101,108,-7,106.9,Red,0
2025-08-18,2025,34,SW,South West,SW-P1,6,71,82,-11,115.5,Red,0
2025-08-18,2025,34,SW,South West,SW-P2,5,61,80,-19,131.1,Red,0
2025-08-18,2025,34,SW,South West,SW-P3,5,66,93,-27,140.9,Red,0
2025-08-18,2025,34,SW,South West,SW-P4,5,68,95,-27,139.7,Red,0
2025-08-18,2025,34,WAL,Wales,WAL-P1,6,74,83,-9,112.2,Red,0
2025-08-18,2025,34,WAL,Wales,WAL-P2,6,73,94,-21,128.8,Red,0
2025-08-18,2025,34,WAL,Wales,WAL-P3,5,75,95,-20,126.7,Red,0
2025-08-18,2025,34,YRK,Yorkshire,YRK-P1,6,76,107,-31,140.8,Red,0
2025-08-18,2025,34,YRK,Yorkshire,YRK-P2,5,76,96,-20,126.3,Red,0
2025-08-18,2025,34,YRK,Yorkshire,YRK-P3,7,87,97,-10,111.5,Red,0
2025-08-18,2025,34,YRK,Yorkshire,YRK-P4,6,69,87,-18,126.1,Red,0
2025-08-18,2025,34,YRK,Yorkshire,YRK-P5,6,83,89,-6,107.2,Red,0
2025-08-25,2025,35,MID,Midlands,MID-P1,6,72,81,-9,112.5,Red,0
2025-08-25,2025,35,MID,Midlands,MID-P2,6,76,95,-19,125.0,Red,0
2025-08-25,2025,35,MID,Midlands,MID-P3,7,86,89,-3,103.5,Red,0
2025-08-25,2025,35,MID,Midlands,MID-P4,6,91,81,10,89.0,Amber,0
2025-08-25,2025,35,MID,Midlands,MID-P5,5,58,102,-44,175.9,Red,0
2025-08-25,2025,35,MID,Midlands,MID-P6,5,72,101,-29,140.3,Red,0
2025-08-25,2025,35,MID,Midlands,MID-P7,6,83,99,-16,119.3,Red,0
2025-08-25,2025,35,NE,North East,NE-P1,5,68,81,-13,119.1,Red,0
2025-08-25,2025,35,NE,North East,NE-P2,6,78,83,-5,106.4,Red,0
2025-08-25,2025,35,NE,North East,NE-P3,6,78,77,1,98.7,Red,0
2025-08-25,2025,35,NE,North East,NE-P4,4,42,89,-47,211.9,Red,0
2025-08-25,2025,35,NE,North East,NE-P5,4,52,89,-37,171.2,Red,0
2025-08-25,2025,35,NW,North West,NW-P1,6,76,79,-3,103.9,Red,0
2025-08-25,2025,35,NW,North West,NW-P2,7,87,99,-12,113.8,Red,0
2025-08-25,2025,35,NW,North West,NW-P3,5,70,85,-15,121.4,Red,0
2025-08-25,2025,35,NW,North West,NW-P4,6,80,81,-1,101.2,Red,0
2025-08-25,2025,35,NW,North West,NW-P5,5,60,89,-29,148.3,Red,0
2025-08-25,2025,35,NW,North West,NW-P6,6,81,96,-15,118.5,Red,0
2025-08-25,2025,35,SCO,Scotland,SCO-P1,6,85,98,-13,115.3,Red,0
2025-08-25,2025,35,SCO,Scotland,SCO-P2,7,95,95,0,100.0,Red,0
2025-08-25,2025,35,SCO,Scotland,SCO-P3,5,84,80,4,95.2,Red,0
2025-08-25,2025,35,SCO,Scotland,SCO-P4,6,73,95,-22,130.1,Red,0
2025-08-25,2025,35,SE,South East,SE-P1,5,69,100,-31,144.9,Red,0
2025-08-25,2025,35,SE,South East,SE-P2,6,70,94,-24,134.3,Red,0
2025-08-25,2025,35,SE,South East,SE-P3,6,72,91,-19,126.4,Red,0
2025-08-25,2025,35,SE,South East,SE-P4,6,68,99,-31,145.6,Red,0
2025-08-25,2025,35,SE,South East,SE-P5,6,82,87,-5,106.1,Red,0
2025-08-25,2025,35,SE,South East,SE-P6,6,75,104,-29,138.7,Red,0
2025-08-25,2025,35,SE,South East,SE-P7,5,74,92,-18,124.3,Red,0
2025-08-25,2025,35,SE,South East,SE-P8,5,87,99,-12,113.8,Red,0
2025-08-25,2025,35,SW,South West,SW-P1,6,68,84,-16,123.5,Red,0
2025-08-25,2025,35,SW,South West,SW-P2,5,63,83,-20,131.7,Red,0
2025-08-25,2025,35,SW,South West,SW-P3,6,85,85,0,100.0,Red,0
2025-08-25,2025,35,SW,South West,SW-P4,6,78,100,-22,128.2,Red,0
2025-08-25,2025,35,WAL,Wales,WAL-P1,6,85,83,2,97.6,Red,0
2025-08-25,2025,35,WAL,Wales,WAL-P2,6,80,103,-23,128.8,Red,0
2025-08-25,2025,35,WAL,Wales,WAL-P3,5,70,94,-24,134.3,Red,0
2025-08-25,2025,35,YRK,Yorkshire,YRK-P1,6,77,104,-27,135.1,Red,0
2025-08-25,2025,35,YRK,Yorkshire,YRK-P2,6,78,107,-29,137.2,Red,0
2025-08-25,2025,35,YRK,Yorkshire,YRK-P3,6,79,98,-19,124.1,Red,0
2025-08-25,2025,35,YRK,Yorkshire,YRK-P4,6,72,97,-25,134.7,Red,0
2025-08-25,2025,35,YRK,Yorkshire,YRK-P5,6,78,101,-23,129.5,Red,0
2025-09-01,2025,36,MID,Midlands,MID-P1,5,58,113,-55,194.8,Red,0
2025-09-01,2025,36,MID,Midlands,MID-P2,5,64,102,-38,159.4,Red,0
2025-09-01,2025,36,MID,Midlands,MID-P3,6,77,100,-23,129.9,Red,0
2025-09-01,2025,36,MID,Midlands,MID-P4,6,86,94,-8,109.3,Red,0
2025-09-01,2025,36,MID,Midlands,MID-P5,5,62,95,-33,153.2,Red,0
2025-09-01,2025,36,MID,Midlands,MID-P6,5,70,107,-37,152.9,Red,0
2025-09-01,2025,36,MID,Midlands,MID-P7,4,57,97,-40,170.2,Red,0
2025-09-01,2025,36,NE,North East,NE-P1,5,64,76,-12,118.8,Red,0
2025-09-01,2025,36,NE,North East,NE-P2,5,73,83,-10,113.7,Red,0
2025-09-01,2025,36,NE,North East,NE-P3,6,81,100,-19,123.5,Red,0
2025-09-01,2025,36,NE,North East,NE-P4,6,64,79,-15,123.4,Red,0
2025-09-01,2025,36,NE,North East,NE-P5,4,55,69,-14,125.5,Red,0
2025-09-01,2025,36,NW,North West,NW-P1,6,85,97,-12,114.1,Red,0
2025-09-01,2025,36,NW,North West,NW-P2,7,87,99,-12,113.8,Red,0
2025-09-01,2025,36,NW,North West,NW-P3,5,72,108,-36,150.0,Red,0
2025-09-01,2025,36,NW,North West,NW-P4,5,73,92,-19,126.0,Red,0
2025-09-01,2025,36,NW,North West,NW-P5,5,64,90,-26,140.6,Red,0
2025-09-01,2025,36,NW,North West,NW-P6,6,81,100,-19,123.5,Red,0
2025-09-01,2025,36,SCO,Scotland,SCO-P1,6,81,87,-6,107.4,Red,0
2025-09-01,2025,36,SCO,Scotland,SCO-P2,7,97,109,-12,112.4,Red,0
2025-09-01,2025,36,SCO,Scotland,SCO-P3,5,75,82,-7,109.3,Red,0
2025-09-01,2025,36,SCO,Scotland,SCO-P4,6,72,109,-37,151.4,Red,0
2025-09-01,2025,36,SE,South East,SE-P1,6,83,104,-21,125.3,Red,0
2025-09-01,2025,36,SE,South East,SE-P2,6,62,94,-32,151.6,Red,0
2025-09-01,2025,36,SE,South East,SE-P3,5,54,101,-47,187.0,Red,0
2025-09-01,2025,36,SE,South East,SE-P4,7,78,100,-22,128.2,Red,0
2025-09-01,2025,36,SE,South East,SE-P5,5,75,103,-28,137.3,Red,0
2025-09-01,2025,36,SE,South East,SE-P6,5,66,107,-41,162.1,Red,0
2025-09-01,2025,36,SE,South East,SE-P7,5,68,103,-35,151.5,Red,0
2025-09-01,2025,36,SE,South East,SE-P8,4,74,90,-16,121.6,Red,0
2025-09-01,2025,36,SW,South West,SW-P1,5,68,87,-19,127.9,Red,0
2025-09-01,2025,36,SW,South West,SW-P2,5,62,105,-43,169.4,Red,0
2025-09-01,2025,36,SW,South West,SW-P3,6,78,64,14,82.1,Amber,0
